fish.ID,Prey.taxa,LH,Date,Year,Month,yr.mo,Run,Site.Code,Gear,FL,Fullness,Digestion,Damp.wt,Empty.wt,Count,Wt,Stomach.broken.damaged,Comments,REF,Category,fin.wt
2014-100CHNF,Calanoida,,3/20/2014,2014,Mar,2014.Mar,F,STTD,RSTR,45,2,4,0.029,0.0118,1,0,,,Copepoda,Zooplankton,0.85
2014-100CHNF,Daphniidae,,3/20/2014,2014,Mar,2014.Mar,F,STTD,RSTR,45,2,4,0.029,0.0118,5,4.00E-04,,,Cladocera,Zooplankton,0.85
2014-100CHNF,Animal Matter,,3/20/2014,2014,Mar,2014.Mar,F,STTD,RSTR,45,2,4,0.029,0.0118,NA,6.00E-04,,,Animal Matter,Nondescript,0.85
2014-101CHNF,Chironomidae,adult,3/20/2014,2014,Mar,2014.Mar,F,STTD,RSTR,44,2,4,0.0278,0.0211,2,8.00E-04,,,Diptera,Diptera,0.77
2014-101CHNF,Animal Matter,,3/20/2014,2014,Mar,2014.Mar,F,STTD,RSTR,44,2,4,0.0278,0.0211,NA,8.00E-04,,,Animal Matter,Nondescript,0.77
2014-103CHNF,Animal Matter,,3/20/2014,2014,Mar,2014.Mar,F,BL-4,Beach Seine,55,6,4,0.1195,0.0218,NA,0.0072,,,Animal Matter,Nondescript,1.9
2014-103CHNF,Chironomidae,adult,3/20/2014,2014,Mar,2014.Mar,F,BL-4,Beach Seine,55,6,4,0.1195,0.0218,10,0.0056,,,Diptera,Diptera,1.9
2014-103CHNF,Cyclopoida,,3/20/2014,2014,Mar,2014.Mar,F,BL-4,Beach Seine,55,6,4,0.1195,0.0218,7,0,,,Copepoda,Zooplankton,1.9
2014-103CHNF,Daphniidae,,3/20/2014,2014,Mar,2014.Mar,F,BL-4,Beach Seine,55,6,4,0.1195,0.0218,75,0.0078,,,Cladocera,Zooplankton,1.9
2014-103CHNF,Chironomidae,larvae,3/20/2014,2014,Mar,2014.Mar,F,BL-4,Beach Seine,55,6,4,0.1195,0.0218,1,5.00E-04,,,Diptera,Diptera,1.9
2014-103CHNF,Daphnia sp,,3/20/2014,2014,Mar,2014.Mar,F,BL-4,Beach Seine,55,6,4,0.1195,0.0218,100,0.0155,,,Cladocera,Zooplankton,1.9
2014-104CHNF,Daphniidae,,3/20/2014,2014,Mar,2014.Mar,F,BL-4,Beach Seine,43,6,4,0.0447,0.0098,61,0.005,,,Cladocera,Zooplankton,0.81
2014-104CHNF,Animal Matter,,3/20/2014,2014,Mar,2014.Mar,F,BL-4,Beach Seine,43,6,4,0.0447,0.0098,NA,0.0033,,,Animal Matter,Nondescript,0.81
2014-104CHNF,Cyclopoida,,3/20/2014,2014,Mar,2014.Mar,F,BL-4,Beach Seine,43,6,4,0.0447,0.0098,2,0,,,Copepoda,Zooplankton,0.81
2014-104CHNF,Chironomidae,pupa,3/20/2014,2014,Mar,2014.Mar,F,BL-4,Beach Seine,43,6,4,0.0447,0.0098,3,0.0015,,,Diptera,Diptera,0.81
2014-104CHNF,Daphnia sp,,3/20/2014,2014,Mar,2014.Mar,F,BL-4,Beach Seine,43,6,4,0.0447,0.0098,67,0.0045,,,Cladocera,Zooplankton,0.81
2014-105CHNF,Animal Matter,,3/20/2014,2014,Mar,2014.Mar,F,BL-3,Beach Seine,42,4,3,0.0262,0.0109,NA,0.0045,,,Animal Matter,Nondescript,0.63
2014-105CHNF,Chironomidae,larvae,3/20/2014,2014,Mar,2014.Mar,F,BL-3,Beach Seine,42,4,3,0.0262,0.0109,1,2.00E-04,,,Diptera,Diptera,0.63
2014-105CHNF,Cyclopoida,,3/20/2014,2014,Mar,2014.Mar,F,BL-3,Beach Seine,42,4,3,0.0262,0.0109,1,0,,,Copepoda,Zooplankton,0.63
2014-105CHNF,Daphniidae,,3/20/2014,2014,Mar,2014.Mar,F,BL-3,Beach Seine,42,4,3,0.0262,0.0109,16,0.0021,,,Cladocera,Zooplankton,0.63
2014-105CHNF,Daphnia pulex/pulicaria,,3/20/2014,2014,Mar,2014.Mar,F,BL-3,Beach Seine,42,4,3,0.0262,0.0109,7,6.00E-04,,,Cladocera,Zooplankton,0.63
2014-106CHNF,Chironomidae,adult,3/20/2014,2014,Mar,2014.Mar,F,BL-2,Beach Seine,45,NA,4,NA,0.0015,2,0,Y,thoraces,Diptera,Diptera,0.89
2014-106CHNF,Ceriodaphnia sp,,3/20/2014,2014,Mar,2014.Mar,F,BL-2,Beach Seine,45,NA,4,NA,0.0015,85,8.00E-04,Y,,Cladocera,Zooplankton,0.89
2014-106CHNF,Animal Matter,,3/20/2014,2014,Mar,2014.Mar,F,BL-2,Beach Seine,45,NA,4,NA,0.0015,NA,0.0049,Y,,Animal Matter,Nondescript,0.89
2014-106CHNF,Calanoida,,3/20/2014,2014,Mar,2014.Mar,F,BL-2,Beach Seine,45,NA,4,NA,0.0015,6,0,Y,,Copepoda,Zooplankton,0.89
2014-106CHNF,Daphniidae,,3/20/2014,2014,Mar,2014.Mar,F,BL-2,Beach Seine,45,NA,4,NA,0.0015,443,0.0069,Y,,Cladocera,Zooplankton,0.89
2014-106CHNF,Cyclopoida,,3/20/2014,2014,Mar,2014.Mar,F,BL-2,Beach Seine,45,NA,4,NA,0.0015,11,0,Y,,Copepoda,Zooplankton,0.89
2014-106CHNF,Scaphelobaris sp,,3/20/2014,2014,Mar,2014.Mar,F,BL-2,Beach Seine,45,NA,4,NA,0.0015,10,0,Y,,Cladocera,Aquatic,0.89
2014-106CHNF,Simocephalus sp,,3/20/2014,2014,Mar,2014.Mar,F,BL-2,Beach Seine,45,NA,4,NA,0.0015,22,2.00E-04,Y,,Cladocera,Aquatic,0.89
2014-106CHNF,Daphnia sp,,3/20/2014,2014,Mar,2014.Mar,F,BL-2,Beach Seine,45,NA,4,NA,0.0015,59,0.0014,Y,,Cladocera,Zooplankton,0.89
2014-106CHNF,Trichoptera,adult,3/20/2014,2014,Mar,2014.Mar,F,BL-2,Beach Seine,45,NA,4,NA,0.0015,1,0.0014,Y,,Trichoptera,Terrestrial,0.89
2014-112CHNF,Aphididae,adult,3/21/2014,2014,Mar,2014.Mar,F,STTD,RSTR,45,4,3,0.0294,0.0127,1,0,,,Hemiptera,Terrestrial,0.99
2014-112CHNF,Chironomidae,adult,3/21/2014,2014,Mar,2014.Mar,F,STTD,RSTR,45,4,3,0.0294,0.0127,2,0.0012,,,Diptera,Diptera,0.99
2014-112CHNF,Plant matter,,3/21/2014,2014,Mar,2014.Mar,F,STTD,RSTR,45,4,3,0.0294,0.0127,NA,7.00E-04,,,NA,Nondescript,0.99
2014-112CHNF,Sminthuridae,,3/21/2014,2014,Mar,2014.Mar,F,STTD,RSTR,45,4,3,0.0294,0.0127,1,4.00E-04,,,Collembola,Terrestrial,0.99
2014-112CHNF,Animal Matter,,3/21/2014,2014,Mar,2014.Mar,F,STTD,RSTR,45,4,3,0.0294,0.0127,NA,0.0043,,,Animal Matter,Nondescript,0.99
2014-114CHNF,Animal Matter,,3/21/2014,2014,Mar,2014.Mar,F,STTD,RSTR,60,2,3,0.0868,0.0567,NA,0.0076,,,Animal Matter,Nondescript,2.378
2014-114CHNF,Chironomidae,adult,3/21/2014,2014,Mar,2014.Mar,F,STTD,RSTR,60,2,3,0.0868,0.0567,2,0.0014,,thoraces,Diptera,Diptera,2.378
2014-118CHNF,Diptera,adult,3/25/2014,2014,Mar,2014.Mar,F,STTD,RSTR,46,4,3,0.0301,0.0182,1,0,,thoraces,Diptera,Diptera,1
2014-118CHNF,Chironomidae,adult,3/25/2014,2014,Mar,2014.Mar,F,STTD,RSTR,46,4,3,0.0301,0.0182,6,0.0015,,thoraces,Diptera,Diptera,1
2014-118CHNF,Animal Matter,,3/25/2014,2014,Mar,2014.Mar,F,STTD,RSTR,46,4,3,0.0301,0.0182,NA,0.0028,,,Animal Matter,Nondescript,1
2014-120CHNF,Chironomidae,adult,3/26/2014,2014,Mar,2014.Mar,F,STTD,RSTR,54,2,5,0.0596,0.0422,3,2.00E-04,,thoraces,Diptera,Diptera,1.86
2015-001CHNS,Hyallela sp,,3/3/2015,2015,Mar,2015.Mar,S,STTD,RSTR,72,4,2,0.0808,0.0598,1,0.0041,,,Amphipoda,Aquatic,3.6
2015-001CHNS,Animal Matter,,3/3/2015,2015,Mar,2015.Mar,S,STTD,RSTR,72,4,2,0.0808,0.0598,NA,0.0097,,,Animal Matter,Nondescript,3.6
2015-001CHNS,Formicidae,adult,3/3/2015,2015,Mar,2015.Mar,S,STTD,RSTR,72,4,2,0.0808,0.0598,1,6.00E-04,,wingless,Hymenoptera,Terrestrial,3.6
2015-001CHNS,Aphididae,adult,3/3/2015,2015,Mar,2015.Mar,S,STTD,RSTR,72,4,2,0.0808,0.0598,1,5.00E-04,,,Hemiptera,Terrestrial,3.6
2015-001CHNW,Hyallela sp,,3/27/2015,2015,Mar,2015.Mar,W,STTD,RSTR,96,2,5,0.1981,0.1714,1,8.00E-04,,,Amphipoda,Aquatic,9.56
2015-001CHNW,unidentified,,3/27/2015,2015,Mar,2015.Mar,W,STTD,RSTR,96,2,5,0.1981,0.1714,NA,0.0019,,,Unidentified,Nondescript,9.56
2015-001CHNW,Chironomidae,adult,3/27/2015,2015,Mar,2015.Mar,W,STTD,RSTR,96,2,5,0.1981,0.1714,1,0.0018,,,Diptera,Diptera,9.56
2015-002CHNF,Crangonyx sp,,3/4/2015,2015,Mar,2015.Mar,F,STTD,RSTR,44,5,5,0.0357,0.0171,2,0.0019,,,Amphipoda,Aquatic,0.8645
2015-002CHNF,Animal Matter,,3/4/2015,2015,Mar,2015.Mar,F,STTD,RSTR,44,5,5,0.0357,0.0171,NA,0.0015,,Sample jar lacking sample ID#,Animal Matter,Nondescript,0.8645
2015-002CHNF,Sminthuridae,,3/4/2015,2015,Mar,2015.Mar,F,STTD,RSTR,44,5,5,0.0357,0.0171,1,0,,,Collembola,Terrestrial,0.8645
2015-002CHNF,Auchenorrhyncha,nymph,3/4/2015,2015,Mar,2015.Mar,F,STTD,RSTR,44,5,5,0.0357,0.0171,11,2.00E-04,,,Hemiptera,Terrestrial,0.8645
2015-002CHNF,Chironomidae,emergent,3/4/2015,2015,Mar,2015.Mar,F,STTD,RSTR,44,5,5,0.0357,0.0171,12,0.0017,,,Diptera,Diptera,0.8645
2015-002CHNF,Ceratopogonidae,pupa,3/4/2015,2015,Mar,2015.Mar,F,STTD,RSTR,44,5,5,0.0357,0.0171,1,0,,,Diptera,Diptera,0.8645
2015-002CHNF,Aphididae,adult,3/4/2015,2015,Mar,2015.Mar,F,STTD,RSTR,44,5,5,0.0357,0.0171,4,0.0021,,winged,Hemiptera,Terrestrial,0.8645
2015-002CHNS,Insect matter,,3/11/2015,2015,Mar,2015.Mar,S,STTD,RSTR,79,2,6,0.0899,0.0892,NA,0.003,,,Insecta,Nondescript,5.35
2015-003CHNF,Insect matter,,3/10/2015,2015,Mar,2015.Mar,F,STTD,RSTR,49,2,6,0.0358,0.029,NA,0,,legs,Insecta,Nondescript,1.21
2015-003CHNS,Psocoptera,adult,3/11/2015,2015,Mar,2015.Mar,S,STTD,RSTR,72,3,5,0.093,0.0873,1,0.001,,,Psocoptera,Terrestrial,4.14
2015-003CHNS,Hyallela sp,,3/11/2015,2015,Mar,2015.Mar,S,STTD,RSTR,72,3,5,0.093,0.0873,1,0.0052,,,Amphipoda,Aquatic,4.14
2015-003CHNS,Animal Matter,,3/11/2015,2015,Mar,2015.Mar,S,STTD,RSTR,72,3,5,0.093,0.0873,NA,0.0018,,,Animal Matter,Nondescript,4.14
2015-004CHNF,Crangonyx sp,,3/12/2015,2015,Mar,2015.Mar,F,STTD,RSTR,52,2,6,0.0415,0.0366,1,0.002,,,Amphipoda,Aquatic,1.56
2015-004CHNS,Calanoida,,3/12/2015,2015,Mar,2015.Mar,S,AL-2,Beach Seine,73,6,5,0.2446,0.0807,80,0.0144,,,Copepoda,Zooplankton,4.74
2015-004CHNS,Cladocera,,3/12/2015,2015,Mar,2015.Mar,S,AL-2,Beach Seine,73,6,5,0.2446,0.0807,56,0.0217,,,Cladocera,Zooplankton,4.74
2015-004CHNS,Chironomidae,adult,3/12/2015,2015,Mar,2015.Mar,S,AL-2,Beach Seine,73,6,5,0.2446,0.0807,10,0.0024,,,Diptera,Diptera,4.74
2015-004CHNS,Cyclopoida,,3/12/2015,2015,Mar,2015.Mar,S,AL-2,Beach Seine,73,6,5,0.2446,0.0807,2,1.00E-04,,,Copepoda,Zooplankton,4.74
2015-004CHNS,Daphnia sp,,3/12/2015,2015,Mar,2015.Mar,S,AL-2,Beach Seine,73,6,5,0.2446,0.0807,382,0.0879,,,Cladocera,Zooplankton,4.74
2015-005CHNF,Calanoida,,3/12/2015,2015,Mar,2015.Mar,F,BL-4,Beach Seine,51,4,5,0.0409,0.0294,2,2.00E-04,,,Copepoda,Zooplankton,1.31
2015-005CHNF,Daphnia sp,,3/12/2015,2015,Mar,2015.Mar,F,BL-4,Beach Seine,51,4,5,0.0409,0.0294,17,0.004,,,Cladocera,Zooplankton,1.31
2015-005CHNF,Chironomidae,,3/12/2015,2015,Mar,2015.Mar,F,BL-4,Beach Seine,51,4,5,0.0409,0.0294,2,9.00E-04,,,Diptera,Diptera,1.31
2015-005CHNF,Aphididae,adult,3/12/2015,2015,Mar,2015.Mar,F,BL-4,Beach Seine,51,4,5,0.0409,0.0294,3,0.0019,,winged,Hemiptera,Terrestrial,1.31
2015-005CHNF,Animal Matter,,3/12/2015,2015,Mar,2015.Mar,F,BL-4,Beach Seine,51,4,5,0.0409,0.0294,NA,0.004,,,Animal Matter,Nondescript,1.31
2015-005CHNS,Insect matter,,3/24/2015,2015,Mar,2015.Mar,S,STTD,RSTR,91,3,6,0.1521,0.1379,NA,0.0124,,,Insecta,Nondescript,10.49
2015-006CHNF,Psyllidae,adult,3/17/2015,2015,Mar,2015.Mar,F,STTD,RSTR,52,5,3,0.0953,0.0479,1,2.00E-04,,,Hemiptera,Terrestrial,1.87
2015-006CHNF,Crangonyx sp,,3/17/2015,2015,Mar,2015.Mar,F,STTD,RSTR,52,5,3,0.0953,0.0479,1,0.0017,,,Amphipoda,Aquatic,1.87
2015-006CHNF,Animal Matter,,3/17/2015,2015,Mar,2015.Mar,F,STTD,RSTR,52,5,3,0.0953,0.0479,NA,0.0099,,,Animal Matter,Nondescript,1.87
2015-006CHNF,Chironomidae,emergent,3/17/2015,2015,Mar,2015.Mar,F,STTD,RSTR,52,5,3,0.0953,0.0479,29,0.0064,,thoraces,Diptera,Diptera,1.87
2015-006CHNF,Chydorus sp,,3/17/2015,2015,Mar,2015.Mar,F,STTD,RSTR,52,5,3,0.0953,0.0479,1,0,,,Cladocera,Aquatic,1.87
2015-006CHNS,Chironomidae,emergent,3/25/2015,2015,Mar,2015.Mar,S,AL-4,Beach Seine,84,6,4,0.7041,0.0935,1,3.00E-04,,,Diptera,Diptera,7.94
2015-006CHNS,Daphniidae,,3/25/2015,2015,Mar,2015.Mar,S,AL-4,Beach Seine,84,6,4,0.7041,0.0935,100,0.0337,,,Cladocera,Zooplankton,7.94
2015-006CHNS,Calanoida,,3/25/2015,2015,Mar,2015.Mar,S,AL-4,Beach Seine,84,6,4,0.7041,0.0935,1,0,,,Copepoda,Zooplankton,7.94
2015-006CHNS,Simocephalus sp,,3/25/2015,2015,Mar,2015.Mar,S,AL-4,Beach Seine,84,6,4,0.7041,0.0935,11,0.005,,,Cladocera,Aquatic,7.94
2015-006CHNS,Ceriodaphnia sp,,3/25/2015,2015,Mar,2015.Mar,S,AL-4,Beach Seine,84,6,4,0.7041,0.0935,1,0,,,Cladocera,Zooplankton,7.94
2015-006CHNS,Animal Matter,,3/25/2015,2015,Mar,2015.Mar,S,AL-4,Beach Seine,84,6,4,0.7041,0.0935,NA,0.0214,,,Animal Matter,Nondescript,7.94
2015-006CHNS,Daphnia sp,,3/25/2015,2015,Mar,2015.Mar,S,AL-4,Beach Seine,84,6,4,0.7041,0.0935,240,0.137,,,Cladocera,Zooplankton,7.94
2015-006CHNS,Osteichthyes,,3/25/2015,2015,Mar,2015.Mar,S,AL-4,Beach Seine,84,6,4,0.7041,0.0935,2,0.037,,,Chordata,Aquatic,7.94
2015-010CHNF,Ephydridae,adult,3/26/2015,2015,Mar,2015.Mar,F,STTD,RSTR,60,4,5,0.0636,0.037,1,0.002,,,Diptera,Diptera,2.26
2015-010CHNF,Insect matter,,3/26/2015,2015,Mar,2015.Mar,F,STTD,RSTR,60,4,5,0.0636,0.037,NA,0.0021,,,Insecta,Nondescript,2.26
2015-010CHNF,Hymenoptera,adult,3/26/2015,2015,Mar,2015.Mar,F,STTD,RSTR,60,4,5,0.0636,0.037,1,0,,,Hymenoptera,Terrestrial,2.26
2015-010CHNF,Staphylinidae,adult,3/26/2015,2015,Mar,2015.Mar,F,STTD,RSTR,60,4,5,0.0636,0.037,1,4.00E-04,,,Coleoptera,Terrestrial,2.26
2015-010CHNF,Aphididae,,3/26/2015,2015,Mar,2015.Mar,F,STTD,RSTR,60,4,5,0.0636,0.037,3,4.00E-04,,,Hemiptera,Terrestrial,2.26
2015-010CHNF,Psocoptera,adult,3/26/2015,2015,Mar,2015.Mar,F,STTD,RSTR,60,4,5,0.0636,0.037,1,3.00E-04,,,Psocoptera,Terrestrial,2.26
2015-010CHNF,Chironomidae,adult,3/26/2015,2015,Mar,2015.Mar,F,STTD,RSTR,60,4,5,0.0636,0.037,2,2.00E-04,,,Diptera,Diptera,2.26
2015-010CHNF,Cyclopoida,,3/26/2015,2015,Mar,2015.Mar,F,STTD,RSTR,60,4,5,0.0636,0.037,1,0,,,Copepoda,Zooplankton,2.26
2015-010CHNF,unidentified,,3/26/2015,2015,Mar,2015.Mar,F,STTD,RSTR,60,4,5,0.0636,0.037,NA,9.00E-04,,,Unidentified,Nondescript,2.26
2015-010CHNF,Trichoptera,adult,3/26/2015,2015,Mar,2015.Mar,F,STTD,RSTR,60,4,5,0.0636,0.037,2,0.0028,,digested,Trichoptera,Terrestrial,2.26
